x y obj1 obj2
4.55715344044 3.71414731925 -41.0 25.0
4.42768420545 -0.160903359102 -16.0 4.0
4.36766861923 -0.74331045983 -17.0 5.0
1.66722262201 -0.316764108212 -4.0 0.0
3.23300105013 -0.808237212665 -10.0 2.0
2.93468764702 -0.288312543484 -9.0 1.0
4.87001687052 2.94988038902 -34.0 18.0
4.25653549592 -2.2964126168 -20.0 8.0
4.82815872175 -0.831406692935 -26.0 10.0
4.82815872175 -2.04659627915 -29.0 13.0
4.98704674929 -0.479181493575 -25.0 9.0
5.0 -4.87750006853 -50.0 34.0
