x y obj1 obj2
3.26076838613 -4.5963798183 -19.632610468 10.5895369235
4.79428628455 0.540687537828 -47.9851809782 32.80803584
3.9843987578 -1.84042563821 -31.8754334612 19.93783843
2.68521589406 -4.89837505852 -16.2103843977 9.46952082147
4.56257541421 -0.344086774938 -45.8170944103 31.5667927535
3.78822254222 0.0682149357224 -30.3506300294 19.1977398605
4.28888467357 -3.06168862806 -34.3945317432 21.2389930489
3.06759036101 -4.54558020214 -18.410110623 10.1397491789
3.89694068788 -0.617011181455 -31.1861467249 19.5983839733
4.70704715925 -4.50707678439 -47.1562929594 32.3281043224
4.12983150667 2.74586067017 -33.0555082735 20.5361822468
2.74730844836 -2.78504125551 -16.5477037105 9.558469917
3.2322255422 3.58127872546 -19.4472819557 10.5183797869
2.63195777222 0.156617390661 -15.9272017148 9.39937062587
4.14193759918 -1.46883452637 -33.1556470755 20.5878966788
4.2014836087 -2.62372700774 -33.6524645142 20.8465300794
4.66371764521 -3.88696873228 -46.7502622742 32.0953916934
3.93644695838 1.62820989802 -31.4956146561 19.7498268226
3.49956076472 4.84797207237 -21.246925546 11.2486824871
2.49831760298 -1.12529845585 -10.2415908454 4.24832043344
3.00446583374 -0.766728747888 -18.0268149461 10.0089516112
4.19448663193 0.145251867178 -33.5937181054 20.8157715777
2.88185845081 -5.0 -17.3051081305 9.77767432726
3.87585533341 -2.23007405287 -31.0222545655 19.5188332319
2.74105208663 2.30375362612 -16.5133665416 9.5491581951
3.50591013377 2.37644618045 -28.2914058661 18.267765331
3.61823434705 -3.88577652101 -29.0916197902 18.618682402
3.63399154854 2.00216430634 -29.2058945749 18.6699283807
2.65482792552 2.80569198345 -16.0481113141 9.42879961205
4.31180198675 -3.60351853374 -34.5916363729 21.3444284259
4.21340507883 -2.68949070279 -33.7527823583 20.899162043
3.57794101093 -3.6091851473 -28.8016618777 18.489897834
3.94154065751 -0.184142078973 -31.5357427548 19.7695801248
4.22453980002 1.4307174868 -33.846736522 20.9485773219
4.16783930441 0.566633180138 -33.3708844674 20.6995272498
4.03938794293 0.528306485039 -32.3166549535 20.1591031818
3.66348433565 1.34028155398 -29.4211174776 18.767180135
4.4345829702 0.681881457286 -35.6655261196 21.9271942388
3.38895063761 -1.99904966359 -20.4849864242 10.9291838737
4.02450595663 1.42608104416 -32.1966481949 20.0986243684
4.72156300151 0.828957926841 -47.2931571772 32.4069051712
4.98449576708 -2.98406215296 -49.845198052 33.9072149837
3.85959786055 1.82382981686 -30.8964956451 19.4581042029
4.44793937098 1.86146640459 -35.7841646479 21.992407164
4.90210867241 -0.409365692751 -49.0306694361 33.4222347465
3.02952174139 1.08893675279 -18.1780019816 10.059915016
3.52618484562 0.174849598111 -28.4339795655 18.329240183
3.2803840059 -0.605475865607 -19.7609192261 10.6393832026
4.44719546887 3.13781012306 -35.7775475383 21.9887656628
4.50935707958 0.39725976057 -45.3343012711 31.2968729528
3.94934143726 -4.70330940954 -31.597297788 19.799932039
3.74625668107 4.96159982415 -30.0344391205 19.0494123962
4.28034799266 -3.82514123163 -34.3213789383 21.1999869676
2.44715380494 -0.469417167066 -9.98856174503 4.19994652527
3.55394921043 1.71706691283 -28.6305549903 18.4147581486
3.73709991432 -1.9166692238 -29.9659157696 19.0175161123
4.45337155451 0.10062273595 -35.8325182025 22.0190319845
4.45538436801 0.270597165827 -35.8504498667 22.0289123947
2.98914495038 -1.32344083442 -17.9349875344 9.97840773286
2.59745939222 0.158449808546 -15.7467952943 9.35695772536
3.64598519018 -3.98428312132 -29.293208007 18.7092672463
4.33799841344 -3.48675394025 -34.818230235 21.4662365813
3.04339583309 0.953712974557 -18.2622581969 10.0886748645
3.25232740768 1.17588973748 -19.5776335668 10.568323936
3.58006966446 -4.20521700627 -28.8168988024 18.4966201445
4.78459208589 -3.59536448767 -47.8923214284 32.7539530848
3.10811758735 0.457594409585 -18.6603949368 10.2279245874
3.22417152062 0.893330097323 -19.3952819944 10.4985959119
3.88658013279 -1.18638633196 -31.1055051286 19.5591845974
3.68991892495 2.38987130284 -29.6155016727 18.8558259729
3.63092644591 4.37562341583 -29.1836268556 18.659921072
3.2919808776 -1.84083892878 -19.8371380985 10.6692145881
3.71398492529 2.42940111778 -29.7936840253 18.9377443241
2.43526408939 3.4223111482 -9.93051118507 4.18945482751
3.97965259193 1.66253298179 -31.8376347525 19.9190243847
2.7064189324 -1.62348441372 -16.3247034376 9.49902770805
4.00240410523 1.02544675571 -32.0192386215 20.0096222006
3.95664176369 -1.37157901272 -31.6550140462 19.8284469914
2.60494102854 -1.14001646814 -15.7857177621 9.36595364801
4.29492738855 -0.0189664771556 -34.4464012729 21.2666917187
3.2568491473 0.114223316067 -19.6070663683 10.5796697791
4.68593600122 -4.86451947052 -46.9579962075 32.2142522026
4.37064798735 3.6014314883 -35.1025638293 21.6199718799
4.88520809737 -3.67461914561 -48.8652581546 33.3244257651
3.68330607585 -1.92782384684 -29.5667436484 18.833519345
4.38502282626 -2.82267913816 -35.2284251868 21.6883338818
4.56465907097 -0.349593675998 -45.8361124342 31.5774761503
3.10424509341 -2.04778637453 -18.6363376 10.2193572263
4.77840634884 -1.65606312737 -47.8331672347 32.7195418393
4.82230980995 1.93002855351 -48.2546719032 32.9654326633
4.30833500698 0.74339261255 -34.5617505324 21.3284105044
4.43237856235 0.496788575303 -35.6459797199 21.9164654706
3.24874620044 -0.712869676134 -19.5543518749 10.5593670731
4.80081796107 -0.100929475452 -48.0478530954 32.8445812511
4.92675455966 4.99954576337 -49.2729104912 33.5658922525
3.0333087115 -0.00412086032598 -18.2009617392 10.0677268933
4.37896771342 -2.17599810328 -35.1753582352 21.6594873815
3.84651577539 -0.341859761472 -30.7956836103 19.4096205088
2.3597398301 1.05119234393 -9.56837206577 4.12941274536
3.97668755589 2.64061799218 -31.8140439172 19.9072936936
4.23148418293 -1.26514137403 -33.9054583904 20.9795216587
3.27269757825 0.953712974557 -19.7105494387 10.6197591257
4.58057446163 -1.78413037834 -45.9816623985 31.659364552
4.98578733764 0.488072011035 -49.8580753762 33.9149260256
4.96940619777 -0.461795495426 -49.6949979585 33.8173731674
2.24358068016 -2.3290413745 -9.03365426841 4.05933154775
2.93175144539 0.969188149182 -17.5951665375 9.86816075598
4.96630090288 3.66090964728 -49.664144658 33.7989410464
3.31441753272 -2.69151817255 -19.9853635812 10.7276934503
4.92804661391 -0.300833997279 -49.2856434289 33.5734569733
4.20889012264 -3.1349113975 -33.7147560645 20.8791955739
2.67036068199 -4.75827244105 -16.1308261719 9.44938344396
4.24872227228 1.99402613961 -34.051640947 21.0567518579
4.76577658666 0.475069842179 -47.712626474 32.6495201273
3.6762212563 -0.631057816937 -29.5146027253 18.8097177001
4.5329196587 -4.6655115531 -45.5473606323 31.4156819975
2.47667585208 -4.98986625478 -10.1339232763 4.22721986796
3.0574130728 -4.36512238564 -18.3477746978 10.1181224065
3.6089194912 2.23012099333 -29.024299894 18.5886219292
4.06107843599 2.84214455118 -32.4923580633 20.2480443193
4.23332846938 -0.512038820564 -33.9210699297 20.9877560522
4.54479421711 4.9797279993 -45.6551544759 31.4759776074
4.6023162174 -2.90263323996 -46.181314565 31.7720496954
3.07157807706 1.08590330426 -18.4345918835 10.1482795752
4.64261606094 -0.094372620191 -46.5538838893 31.9834196456
4.33372025595 -3.40011264696 -34.7811312569 21.446250233
4.70552225823 -3.57178172296 -47.1419397227 32.3198506898
4.4907372304 -2.16223839238 -36.1667208725 22.2037719509
4.82127930499 -0.394968116981 -48.2447341367 32.9596169168
4.57862985543 -0.572757237957 -45.9638513531 31.6493319313
4.73551367403 1.91807713024 -47.425089757 32.4830350608
3.93362577747 -1.430440507 -31.4734117572 19.7389086473
3.66667146298 0.599639413423 -29.4444796174 18.7777937655
4.86533581742 0.0727984088177 -48.6714926162 33.2101493466
2.96392084285 -4.98986625478 -17.7848267627 9.92914339128
3.35622144126 -0.458896131681 -20.2642223628 10.8393365977
4.75301141146 -2.30027037843 -47.5911174775 32.5790718317
4.11124248735 2.68483422876 -32.9023147898 20.4573448404
3.91249842451 -4.50707678439 -31.3076439218 19.6576502237
4.45760475925 1.99402613961 -35.8702401897 22.0398211527
3.81641906659 -2.06029134734 -30.5650544918 19.2993782255
3.51907159866 -1.31045868069 -28.3838649165 18.3075785218
4.04123268534 3.2046945482 -32.331561617 20.1666308757
4.7578246728 -0.572757237957 -47.6368956171 32.6055969259
2.7138006938 -1.22473646869 -16.3647142056 9.50951143046
3.46513682902 -2.28739063763 -21.0071732438 11.1466259277
2.99449459971 -0.378677720594 -17.9669979077 9.98901950884
4.33021126403 -0.349765193637 -34.7507295911 21.429884535
2.42373967369 2.94737702889 -9.87451400582 4.17955531106
3.17896596438 0.229128057888 -19.1058246027 10.3899607452
4.39109933794 0.0644422576731 -35.2817533956 21.7173560439
4.57579801712 0.371651901562 -45.9379274935 31.634735425
2.99892062413 -0.692419895113 -17.9935249098 9.99784241331
4.78701046673 0.0601075774647 -47.9154692086 32.7674273416
4.52715927441 1.06759467666 -45.4951710959 31.3865339982
3.37827078525 -0.879649104134 -20.4127134985 10.8996303575
4.21794751994 -0.735273991204 -33.791081281 20.9192912012
3.61179018085 1.70202049867 -29.0450283105 18.5978675871
4.29100374384 -1.36954615309 -34.4127131296 21.2486981543
3.96402863525 -0.795318290362 -31.713523021 19.8574084801
4.2710413241 0.471480227586 -34.2417939922 21.1576286958
4.4671607285 -0.0562288368668 -35.9555249743 22.0868820603
3.96678613598 2.4685914261 -31.7353922486 19.8682477047
4.56867708653 1.97421770477 -45.872810321 31.5981019749
2.58297152297 0.31228878383 -15.6717418885 9.33985579659
4.43922218729 -0.448654340082 -35.7066936281 21.949804879
3.38553944102 2.75172043141 -20.4618773067 10.9197195426
3.4721257669 -0.820421165805 -21.0556573412 11.1671542736
3.9221984023 -0.122526971413 -31.383640307 19.6948466978
4.59603372486 2.24205631203 -46.123526 31.7393911006
3.29887944903 2.97118624654 -19.8826056193 10.6870878231
4.57243059308 -4.8614575922 -45.9071215285 31.6173991562
3.70221625355 -0.483446931051 -29.7064051881 18.8975401739
4.68204273608 -1.02105278288 -46.9215241825 32.1933532381
4.38325862845 -2.69540025639 -35.2129562039 21.6799216901
4.85641403958 -4.04671442378 -48.5847573239 33.1591011655
4.14685609398 -0.361019243971 -33.1964154642 20.6089910883
4.62217952954 0.607663982806 -46.3645436033 31.8758254851
4.16950576375 -4.91753424623 -33.3847783139 20.7067552589
4.71009869927 -2.03865369381 -47.1850297569 32.3446349598
4.86103085678 -3.4146583313 -48.6296209906 33.1854975634
3.63964544837 -0.671631163487 -29.2470189898 18.6884371963
3.79957531414 -0.718332578036 -30.4367725678 19.2384713113
2.69201011171 -1.87973841373 -16.2469184415 9.47887799471
4.21510367154 0.521170108731 -33.7670989618 20.9066842757
3.68818953851 2.9518335198 -29.602742072 18.849983918
4.57455401044 3.6008837557 -45.9265443944 31.6283283527
2.98370000865 0.963959154432 -17.9024657416 9.96766570703
3.52952974248 -1.55105765535 -28.4575802031 18.3394612331
4.65781742189 -2.37662835353 -46.6952631357 32.0639934481
3.56815747284 -0.377654645717 -28.731747751 18.4591178596
3.70874209628 0.420166200098 -29.7547679367 18.9197995516
4.55235625579 0.331907042233 -45.7239474796 31.5145224565
3.95856076346 5.0 -31.670203318 19.8359602642
3.82458741981 0.570814813569 -30.6274689318 19.3291192525
4.05896903137 2.85503871926 -32.4752295977 20.2393534722
2.67728814551 2.92487856618 -16.1678718141 9.45871923205
4.80884873839 1.85474978692 -48.1250261887 32.8896312352
4.99762069126 -0.342413630836 -49.9762125738 33.9857298087
3.19548403457 -1.29829752565 -19.2111182152 10.4291820769
2.54474527879 -0.616574362911 -15.4757285339 9.29674741876
3.69953547321 -1.2226248945 -29.6865627175 18.8884208247
3.48311118135 -0.646512674729 -21.1320635017 11.1996187762
4.49518481769 -4.42979647484 -36.2066865452 22.2259472744
4.3578034335 2.04120575173 -34.990450765 21.559237031
3.13127841561 -1.35933849842 -18.804904516 10.2797908536
3.21640459406 0.369736609134 -19.3452585127 10.4796401364
4.54900430063 -0.376633201832 -45.6934401272 31.4974229246
4.75427121718 -0.708411517379 -47.6030948065 32.5860099378
3.45915376503 0.938939518984 -20.9657447701 11.12912971
3.54205142051 0.0916723355562 -28.5461282655 18.3779225835
4.95036071022 0.604996908509 -49.5060711613 33.7046283204
4.79949887884 1.22015551697 -48.035189488 32.8371939726
4.17900169819 -1.54100833232 -33.4640551935 20.7480484007
3.16166769453 0.63998668364 -18.9961426106 10.3494718325
3.49640807743 -4.37378752939 -21.2248694439 11.2392371342
3.47598374315 1.31072222061 -21.0824629827 11.1785280101
4.47178843018 0.865511213943 -35.9968917643 22.1097380436
3.08519343618 -5.0 -18.5184185386 10.1776447939
4.81709851191 -2.01029355452 -48.2044380734 32.9360440258
3.89936890599 2.64828917738 -31.205077865 19.607602241
3.8569967713 -0.770058880542 -30.8764240938 19.4484370086
3.11671984729 -0.0315277350326 -18.7139426065 10.2470632173
4.89279145492 -2.89329349166 -48.9394082213 33.3682424016
3.1743789031 1.98567815339 -19.0766814204 10.379165808
3.78248154425 -0.811067453131 -30.3071666326 19.1772404556
4.80512449857 4.37562341583 -48.0892214468 32.8687234525
3.83804910423 4.79296100512 -30.7306209265 19.3784245096
3.40262484429 0.0151937570725 -20.577855831 10.9673564538
3.90748890063 -1.11749767692 -31.2684695085 19.638513906
3.83300253981 -2.85205506349 -30.6919084702 19.359898311
4.40523128251 2.27912717172 -35.4060626524 21.7851375224
3.024494772 -2.00344235419 -18.1475686258 10.0495895378
4.37683571765 -0.0302494196298 -35.1566908993 21.6493480287
3.77064874991 1.11482041224 -30.2177919952 19.1351969956
3.1571232536 2.11586485236 -18.9674272384 10.338934224
3.61479161347 5.0 -29.0667184088 18.6075519549
4.51514578415 0.356768262226 -45.3865414521 31.3259583155
4.25500241647 2.46573092785 -34.1050455642 21.0850358983
3.98172543436 -0.853890887623 -31.8541374347 19.9272356972
4.70132769462 -1.66928342123 -47.1024820922 32.2971713137
4.82479682852 -0.979872332768 -48.2786644365 32.9794771224
3.33383476069 -1.31031248637 -20.1144542116 10.7791151688
4.09487687062 -4.11046338041 -32.7680165855 20.388509103
4.41949740668 0.412869278975 -35.5319573276 21.8539677009
4.07972028683 -0.11887756228 -32.6441176188 20.3252364715
3.44132746774 -1.31946334431 -20.8427347402 11.0774248692
4.65370320223 -3.56458780918 -46.6569534945 32.0421406855
2.787050904 4.52331423748 -16.7676527415 9.61944912549
4.2196485712 -3.12413355109 -33.8054340645 20.9268397796
4.87904231063 -2.36683193803 -48.805053869 33.2888846264
4.01936379927 -0.108751511672 -32.1552853509 20.0778301538
4.61313064414 2.92304285439 -46.2809743399 31.8284517634
3.90484617693 -1.79376808905 -31.2478236655 19.6284389578
3.33738262278 -1.59094816766 -20.1381227708 10.7885922797
2.53719749459 -0.518453110983 -15.4373711266 9.28858114819
4.17685437574 1.16823543777 -33.4461124761 20.7386949732
3.07643013531 -1.49218863898 -18.4644223774 10.1587018362
4.12103866854 2.79997495305 -32.9829597076 20.4988050335
4.71473140934 -1.80213508642 -47.2286922623 32.3697666249
4.35267573365 -1.09714539064 -34.9457860423 21.5350831077
2.94323794641 -1.18259120059 -17.6626496092 9.88969782354
4.88387017129 -0.148897093364 -48.85218785 33.3167071648
4.58977461605 -2.60268816925 -46.0660310262 31.706932562
4.78819546852 -4.89298099973 -47.9268158448 32.7740339707
4.61857774563 0.347562063782 -46.3312603925 31.8569494099
4.09952194538 -4.6176926185 -32.8060801806 20.4079923991
3.39582348678 1.03819844957 -20.5316171534 10.9483232062
4.84542955725 0.894291403427 -48.4781875943 33.0964693653
4.71786403169 -0.708998670201 -47.2582410215 32.3867848948
3.32620955619 -1.47515459015 -20.0636700117 10.7588317869
3.80828676827 1.59754673651 -30.5030481094 19.2699010363
4.14409807452 -3.80678966381 -33.1735488513 20.5971565532
3.29586339921 -2.79245596473 -19.8627155462 10.6792619494
3.97437175209 -0.606515825915 -31.7956308238 19.8981438154
4.47727774914 0.475069842179 -36.0460160429 22.1369050464
4.06508608176 -1.29307528286 -32.5249248521 20.2645805251
4.46939313387 -1.85036379231 -35.9754749851 22.0979024496
2.90495103362 1.76630284521 -17.4387405077 9.81893637325
3.65187209529 1.7507378953 -29.3361698004 18.7286814192
4.18775907111 2.47588046605 -33.5373260377 20.7862897532
4.74365746103 -5.0 -47.5022861076 32.5276562635
4.15397907413 0.393590037584 -33.2555421483 20.6396258518
4.99144503698 0.2872112398 -49.9145235572 33.9487434093
4.95790828441 -1.2562718947 -49.5808545566 33.749221419
4.43006884483 1.67536450418 -35.6255099699 21.9052345906
3.79687881784 -1.09067199842 -30.4162887574 19.228773486
4.8034277133 -0.0186793903218 -48.0729177969 32.8592069437
3.01416177113 2.65918997261 -18.0851711825 10.028524098
3.7542809329 1.94772577573 -30.0946253231 19.0775015915
3.54588752764 3.68224121997 -28.5733183586 18.3897682481
4.0368875053 2.48567802066 -32.2964607305 20.1489107093
3.53905556748 1.48434593928 -28.5249143097 18.3686920398
4.75036752053 1.91392158108 -47.5659915801 32.564521498
3.60595314308 0.105686388294 -29.0028980701 18.5790854978
3.59644633919 1.40058812156 -28.9344262707 18.5486409139
4.67512428827 0.829351744856 -46.8567871107 32.1562899577
3.47955002682 -1.29069217589 -21.1072683891 11.1890682819
3.82055643901 -0.456451541092 -30.5966515036 19.3144257476
4.81397483638 -3.14571228896 -48.1743537253 32.9184543798
4.44094344811 0.444077267419 -35.7219787093 21.9582049169
2.41207216173 -1.39896440251 -9.81809211341 4.16980346648
4.55701917515 3.18956030179 -45.7664237626 31.5383470621
2.89432630684 -0.490170509917 -17.3771247705 9.7998195431
4.36790509302 -2.10311312728 -35.0785949016 21.6069745295
4.57087724427 -2.86817510677 -45.8929187822 31.6094098051
4.81925650572 -0.281745402216 -48.2252332679 32.948207245
4.19313379883 -1.67762298147 -33.5823710549 20.8098358596
4.73407059253 1.02204183017 -47.4114243751 32.475142005
4.33232799339 4.45282147742 -34.7690658423 21.4397538687
4.15810149826 0.809391313316 -33.2898080699 20.6574020768
3.36261686165 -5.0 -20.3071921582 10.8567247117
4.13307129998 -0.481176542835 -33.0822783707 20.5499931708
4.8257769407 -0.483207139017 -48.2881230814 32.9850153186
2.71926456753 2.91433382389 -16.3943997882 9.51734151811
